3,-163,26,39,39,41,44,41,37,22,-5,3,10,38,41,36,39,30,34,39,28,-11,4,-5,21,44,41,41,39,40,37,43,19,-88,
3,-101,9,29,27,-7,21,28,22,20,3,-43,20,28,26,22,13,-29,23,21,27,22,26,23,14,8,-4,14,24,20,24,20,13,-12,18,23,30,20,33,20,24,19,11,-68,
3,-243,1,-56,
3,-170,1,-129,
3,-115,16,35,34,33,33,36,39,31,17,-4,20,33,32,30,24,30,24,23,23,13,-3,2,34,31,31,29,27,32,22,23,1,-77,21,40,-70,
3,-203,18,45,41,36,36,38,26,-90,
3,-127,20,43,41,47,46,3,-6,39,45,43,45,36,34,34,28,30,27,30,4,-5,25,40,34,32,31,30,34,11,-82,27,35,35,27,12,-49,
3,-197,3,42,41,47,41,38,7,-96,
3,-53,23,46,41,34,25,40,30,25,-49,43,42,33,8,-16,16,44,43,42,47,48,37,27,-9,43,43,34,38,28,29,16,-146,
3,-47,12,47,40,33,35,36,37,36,25,-135,33,40,42,39,24,-104,
3,-144,25,43,43,42,39,35,42,41,33,17,-37,22,41,38,29,28,10,-103,
3,-136,23,14,15,26,25,15,-37,15,40,32,24,34,29,-115,
3,-89,22,44,44,38,-27,37,33,36,33,31,29,34,27,32,8,-17,8,46,47,44,37,41,40,40,-6,25,47,25,-43,13,47,42,40,36,38,35,38,29,34,23,-24,25,38,34,28,35,29,24,27,26,12,-48,
3,-284,36,34,19,-13,
3,-173,1,44,37,33,28,27,22,5,-84,33,48,46,44,35,38,-29,
3,-117,8,47,45,35,34,-178,
3,-118,2,43,38,30,34,31,30,33,4,-19,20,46,30,-151,
3,-98,14,43,44,46,43,-39,34,40,43,42,33,38,13,-47,17,41,-8,3,43,39,32,34,27,26,4,-86,
3,-141,19,37,30,31,10,-21,21,30,30,24,25,25,27,18,-12,2,1,-111,
3,-124,22,32,31,34,37,25,7,-48,4,-1,6,43,38,35,33,31,33,2,-6,20,43,-103,
3,-178,32,39,36,20,24,25,26,15,-114,
3,-228,14,44,38,38,34,25,32,-65,
3,-89,36,33,28,22,26,8,-6,9,35,30,-102,3,49,40,33,33,34,5,30,30,3,-3,29,27,32,25,28,27,13,-74,
3,-70,27,44,36,37,28,-225,
3,-185,34,22,-1,34,30,27,30,26,16,-2,20,37,32,6,-9,9,28,23,23,23,21,-85,
3,-99,3,41,39,30,31,3,-74,20,38,3,-9,1,42,40,30,32,9,-9,2,44,34,26,27,26,26,28,31,30,30,-83,
3,-110,30,40,23,28,23,26,22,11,-65,9,32,25,17,20,20,-18,33,41,18,-90,
3,-91,24,43,38,31,31,22,15,29,25,14,-131,33,35,27,31,30,16,-62,
3,-173,23,45,38,27,-76,18,37,-45,
3,-95,29,41,31,30,34,29,24,30,33,28,-34,34,30,24,23,27,30,11,-40,27,16,23,19,16,6,-108,
3,-212,24,27,-86,
3,-179,19,21,17,16,-8,10,28,14,-106,
3,-123,2,23,31,33,22,6,-91,26,29,23,23,30,14,-23,3,15,-49,
3,-81,1,21,12,14,29,3,-3,3,19,15,18,16,11,1,-7,17,16,20,14,-34,2,18,19,21,3,-28,29,24,11,13,14,19,12,3,-15,24,16,22,5,-98,
3,-179,5,24,23,13,20,24,18,20,18,-112,
3,-123,33,29,19,23,26,6,-34,2,-5,6,31,26,21,22,17,19,12,-11,4,29,14,21,6,-107,
3,-88,19,27,24,20,16,-64,22,30,23,13,-55,27,18,18,26,19,20,20,7,-28,22,13,-46,
3,-153,14,26,-1,11,20,10,-65,20,31,33,13,-72,
3,-75,19,47,46,31,34,35,33,28,-111,35,39,47,41,12,-11,27,47,31,30,35,31,15,-83,
3,-107,23,36,45,36,45,40,34,-116,6,34,25,24,17,2,-64,
3,-45,1,-254,
3,-199,16,29,30,28,23,24,21,19,-9,2,27,28,30,25,6,-78,
3,-66,4,26,23,22,30,22,23,-17,24,28,21,-4,30,31,7,-42,28,35,39,30,25,27,27,24,27,28,19,10,-7,26,47,42,42,37,22,-39,5,38,40,37,39,33,7,-87,
3,-162,24,40,32,-135,
3,-95,2,-28,41,43,41,40,42,12,-23,2,45,43,42,36,3,-1,5,40,8,-137,
3,-80,21,32,40,21,9,-46,4,36,44,34,32,39,34,4,-7,41,34,15,-5,14,45,2,-143,
3,-71,4,24,28,18,4,-11,33,11,-211,
3,-52,2,-4,10,23,-7,2,26,26,27,20,22,2,-4,2,39,24,25,18,24,19,1,-33,18,25,29,25,19,3,-110,21,43,26,-63,
3,-204,2,-95,
3,-102,8,46,43,31,33,31,34,-11,17,-54,2,44,30,27,10,-5,40,29,26,21,24,23,24,20,7,-37,29,8,-67,
3,-96,33,19,-73,11,46,45,41,35,40,-123,
3,-58,10,27,-6,28,12,-2,16,21,16,12,-6,15,29,19,18,-139,28,27,15,-74,
3,-89,8,24,20,18,15,19,18,19,15,-202,
3,-168,20,42,45,37,36,33,32,18,-124,
3,-161,27,30,25,-25,20,35,32,31,-107,
3,-134,4,28,9,-163,
3,-225,16,30,18,26,22,2,-69,
